"id_str","created_at","text"
"1074237256553168896","2018-12-16 09:38:14","RT @ArcadeChalky: I just cracked Bite of Py 67. Working with datetimes - on behalf of @pybites I Challenge You!  https://t.co/NZPFMaBH1B #P…"
"1074237244360265728","2018-12-16 09:38:12","RT @i_am_a_marquess: Day 3: #100DaysOfCode progress: today I worked on Bite 8. Rotate string characters: https://t.co/Wqlgql5Y1C - code mor…"
"1074237227662749702","2018-12-16 09:38:08","RT @tommyenglert: I just cracked Bite of Py 12. Write a user validation function - on behalf of @pybites I Challenge You!  https://t.co/uBn…"
"1074237212588412929","2018-12-16 09:38:04","RT @realpython: Did you see Pycoder's Weekly have recently introduced it's archive feature? Check out all of our back issues! https://t.co/…"
"1074237196411027456","2018-12-16 09:38:00","RT @ArcadeChalky: Day 3: #100DaysOfCode progress: today I worked on Playing with Datetimes / D3 (Built my own tabata workout stopwatch!) ht…"
"1074237178165768194","2018-12-16 09:37:56","RT @i_am_a_marquess: I just cracked Bite of Py 7. Parsing dates from logs - on behalf of @pybites I Challenge You!  https://t.co/wE0QjY21fl…"
"1074237133202907141","2018-12-16 09:37:45","RT @tommyenglert: I achieved the PyBites Ninja Yellow Belt by completing Code Challenges at https://t.co/OkaijkbiOc - on behalf of @pybites…"
"1074237118522777601","2018-12-16 09:37:42","RT @tommyenglert: I just cracked Bite of Py 13. Convert dict to namedtuple/json - on behalf of @pybites I Challenge You!  https://t.co/O6N3…"
"1074237101292564481","2018-12-16 09:37:37","RT @zkancs: I just cracked Bite of Py 22. Write a decorator with argument - on behalf of @pybites I Challenge You!  https://t.co/QBbkcvZnyE…"
"1074237081218633729","2018-12-16 09:37:33","RT @AJ_AIT: Day 18: #100DaysOfCode progress: today I worked on List comprehensions and generators / D3 (more coding) https://t.co/YC58NBiDf…"
"1074237068816076802","2018-12-16 09:37:30","RT @fisheranalytics: I just cracked Bite of Py 101. f-strings and a simple if/else - on behalf of @pybites I Challenge You!  https://t.co/u…"
"1074236710060474369","2018-12-16 09:36:04","RT @fisheranalytics: I achieved the PyBites Ninja White Belt by completing Code Challenges at https://t.co/RvcUj4BHaf - on behalf of @pybit…"
"1074236667769356288","2018-12-16 09:35:54","RT @robvanderleek: Test Twice, Code Once"
"1074198198246240257","2018-12-16 07:03:02","Free @PacktPub ebook of the day: Go Cookbook - https://t.co/plr4ib8Vnc"
"1073835812565860352","2018-12-15 07:03:03","Free @PacktPub ebook of the day: Bayesian Analysis with Python - https://t.co/plr4ib8Vnc"
"1073690988001013762","2018-12-14 21:27:34","RT @TBeekley: I achieved the PyBites Ninja Yellow Belt by completing Code Challenges at https://t.co/uuxEbrS2E6 - on behalf of @pybites I C…"
"1073604868789727232","2018-12-14 15:45:21","@BetterCodeHub is a great tool to check/improve the quality of your software: https://t.co/ETxnIDOuZu - great job @sig_eu"
"1073566552014884864","2018-12-14 13:13:06","@Missinglettr == slick, thanks @treyhunner for mentioning it the other day!"
"1073563795434467330","2018-12-14 13:02:09","I just cracked Bite of Py 79. Parse a csv file and create a bar chart - on behalf of @pybites I Challenge You!… https://t.co/IzDoqSrfXS"
"1073520368126738432","2018-12-14 10:09:35","@PavolSkulavik Reading Deep Work helped me"
